Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
South,2014-11-17,2014-11-23,2014-11-23,0,0,0,0.0
South,2014-11-24,2014-11-30,2014-11-30,0,0,0,0.0
South,2014-12-01,2014-12-07,2014-12-07,41,19,0,0.0
South,2014-12-08,2014-12-14,2014-12-14,0,0,0,0.0
South,2014-12-15,2014-12-21,2014-12-21,0,0,0,0.0
South,2014-12-22,2014-12-28,2014-12-28,0,0,0,0.0
South,2014-12-29,2015-01-04,2015-01-04,0,0,0,0.0
South,2015-01-05,2015-01-11,2015-01-11,0,0,0,0.0
South,2015-01-12,2015-01-18,2015-01-18,62,0,0,0.0
South,2015-01-19,2015-01-25,2015-01-25,25,0,0,0.0
South,2015-01-26,2015-02-01,2015-02-01,4,2,0,0.0
South,2015-02-02,2015-02-08,2015-02-08,0,0,0,0.0
South,2015-02-09,2015-02-15,2015-02-15,0,0,0,0.0
South,2015-02-16,2015-02-22,2015-02-22,39,15,0,0.0
South,2015-02-23,2015-03-01,2015-03-01,143,23,0,0.0
South,2015-03-02,2015-03-08,2015-03-08,0,0,0,0.0
South,2015-03-09,2015-03-15,2015-03-15,85,37,0,0.0
South,2015-03-16,2015-03-22,2015-03-22,26,0,0,0.0
South,2015-03-23,2015-03-29,2015-03-29,284,148,3,2.027027027027027
South,2015-03-30,2015-04-05,2015-04-05,77,22,1,4.545454545454546
South,2015-04-06,2015-04-12,2015-04-12,0,0,0,0.0
South,2015-04-13,2015-04-19,2015-04-19,0,0,0,0.0
South,2015-04-20,2015-04-26,2015-04-26,0,0,0,0.0
South,2015-04-27,2015-05-03,2015-05-03,114,37,1,2.7027027027027026
South,2015-05-04,2015-05-10,2015-05-10,274,54,1,1.8518518518518516
South,2015-05-11,2015-05-17,2015-05-17,0,0,0,0.0
South,2015-05-18,2015-05-24,2015-05-24,155,28,0,0.0
South,2015-05-25,2015-05-31,2015-05-31,11,7,0,0.0
South,2015-06-01,2015-06-07,2015-06-07,96,35,0,0.0
South,2015-06-08,2015-06-14,2015-06-14,0,0,0,0.0
South,2015-06-15,2015-06-21,2015-06-21,52,31,1,3.225806451612903
South,2015-06-22,2015-06-28,2015-06-28,232,0,0,0.0
South,2015-06-29,2015-07-05,2015-07-05,20,0,0,0.0
South,2015-07-06,2015-07-12,2015-07-12,118,61,0,0.0
South,2015-07-13,2015-07-19,2015-07-19,118,6,0,0.0
South,2015-07-20,2015-07-26,2015-07-26,0,0,0,0.0
South,2015-07-27,2015-08-02,2015-08-02,81,43,1,2.3255813953488373
South,2015-08-03,2015-08-09,2015-08-09,6,0,0,0.0
South,2015-08-10,2015-08-16,2015-08-16,0,0,0,0.0
South,2015-08-17,2015-08-23,2015-08-23,1,1,0,0.0
South,2015-08-24,2015-08-30,2015-08-30,156,56,0,0.0
South,2015-08-31,2015-09-06,2015-09-06,0,0,0,0.0
South,2015-09-07,2015-09-13,2015-09-13,93,30,1,3.3333333333333335
South,2015-09-14,2015-09-20,2015-09-20,38,17,0,0.0
South,2015-09-21,2015-09-27,2015-09-27,0,0,0,0.0
South,2015-09-28,2015-10-04,2015-10-04,0,0,0,0.0
South,2015-10-05,2015-10-11,2015-10-11,87,8,0,0.0
South,2015-10-12,2015-10-18,2015-10-18,1,1,0,0.0
South,2015-10-19,2015-10-25,2015-10-25,189,37,0,0.0
South,2015-10-26,2015-11-01,2015-11-01,0,0,0,0.0
South,2015-11-02,2015-11-08,2015-11-08,110,0,0,0.0
South,2015-11-09,2015-11-15,2015-11-15,141,78,1,1.282051282051282
South,2015-11-16,2015-11-22,2015-11-22,97,25,0,0.0
South,2015-11-23,2015-11-29,2015-11-29,159,10,0,0.0
South,2015-11-30,2015-12-06,2015-12-06,0,0,0,0.0
South,2015-12-07,2015-12-13,2015-12-13,0,0,0,0.0
South,2015-12-14,2015-12-20,2015-12-20,0,0,0,0.0
South,2015-12-21,2015-12-27,2015-12-27,0,0,0,0.0
South,2016-01-04,2016-01-10,2016-01-10,72,32,0,0.0
South,2016-01-11,2016-01-17,2016-01-17,0,0,0,0.0
South,2016-01-18,2016-01-24,2016-01-24,13,4,0,0.0
South,2016-01-25,2016-01-31,2016-01-31,0,0,0,0.0
South,2016-02-01,2016-02-07,2016-02-07,25,0,0,0.0
South,2016-02-08,2016-02-14,2016-02-14,25,6,0,0.0
South,2016-02-15,2016-02-21,2016-02-21,0,0,0,0.0
South,2016-02-22,2016-02-28,2016-02-28,19,6,0,0.0
South,2016-02-29,2016-03-06,2016-03-06,0,0,0,0.0
South,2016-03-07,2016-03-13,2016-03-13,0,0,0,0.0
South,2016-03-14,2016-03-20,2016-03-20,0,0,0,0.0
South,2016-03-21,2016-03-27,2016-03-27,82,56,2,3.571428571428571
South,2016-03-28,2016-04-03,2016-04-03,99,66,1,1.5151515151515151
South,2016-04-04,2016-04-10,2016-04-10,211,0,0,0.0
South,2016-04-11,2016-04-17,2016-04-17,77,0,0,0.0
South,2016-04-18,2016-04-24,2016-04-24,0,0,0,0.0
South,2016-04-25,2016-05-01,2016-05-01,0,0,0,0.0
South,2016-05-02,2016-05-08,2016-05-08,104,47,1,2.127659574468085
South,2016-05-09,2016-05-15,2016-05-15,0,0,0,0.0
South,2016-05-16,2016-05-22,2016-05-22,86,0,0,0.0
South,2016-05-23,2016-05-29,2016-05-29,319,77,1,1.2987012987012987
South,2016-05-30,2016-06-05,2016-06-05,69,45,1,2.2222222222222223
South,2016-06-06,2016-06-12,2016-06-12,0,0,0,0.0
South,2016-06-13,2016-06-19,2016-06-19,95,27,1,3.7037037037037033
South,2016-06-20,2016-06-26,2016-06-26,260,118,1,0.847457627118644
South,2016-06-27,2016-07-03,2016-07-03,27,0,0,0.0
South,2016-07-04,2016-07-10,2016-07-10,32,11,0,0.0
South,2016-07-11,2016-07-17,2016-07-17,55,20,1,5.0
South,2016-07-18,2016-07-24,2016-07-24,0,0,0,0.0
South,2016-07-25,2016-07-31,2016-07-31,0,0,0,0.0
South,2016-08-01,2016-08-07,2016-08-07,151,24,0,0.0
South,2016-08-08,2016-08-14,2016-08-14,14,4,0,0.0
South,2016-08-15,2016-08-21,2016-08-21,100,17,0,0.0
South,2016-08-22,2016-08-28,2016-08-28,0,0,0,0.0
South,2016-08-29,2016-09-04,2016-09-04,107,50,1,2.0
South,2016-09-05,2016-09-11,2016-09-11,263,89,1,1.1235955056179776
South,2016-09-12,2016-09-18,2016-09-18,63,36,1,2.7777777777777777
South,2016-09-19,2016-09-25,2016-09-25,110,59,1,1.694915254237288
South,2016-09-26,2016-10-02,2016-10-02,0,0,0,0.0
South,2016-10-03,2016-10-09,2016-10-09,51,0,0,0.0
South,2016-10-10,2016-10-16,2016-10-16,0,0,0,0.0
South,2016-10-17,2016-10-23,2016-10-23,0,0,0,0.0
South,2016-10-24,2016-10-30,2016-10-30,10,5,0,0.0
South,2016-10-31,2016-11-06,2016-11-06,118,24,1,4.166666666666666
South,2016-11-07,2016-11-13,2016-11-13,41,14,0,0.0
South,2016-11-14,2016-11-20,2016-11-20,5,0,0,0.0
South,2016-11-21,2016-11-27,2016-11-27,0,0,0,0.0
South,2016-11-28,2016-12-04,2016-12-04,0,0,0,0.0
South,2016-12-05,2016-12-11,2016-12-11,86,18,0,0.0
South,2016-12-12,2016-12-18,2016-12-18,0,0,0,0.0
South,2016-12-19,2016-12-25,2016-12-25,0,0,0,0.0
South,2016-12-26,2017-01-01,2017-01-01,0,0,0,0.0
South,2017-01-02,2017-01-08,2017-01-08,0,0,0,0.0
South,2017-01-09,2017-01-15,2017-01-15,0,0,0,0.0
South,2017-01-16,2017-01-22,2017-01-22,43,22,1,4.545454545454546
South,2017-01-23,2017-01-29,2017-01-29,0,0,0,0.0
South,2017-01-30,2017-02-05,2017-02-05,73,0,0,0.0
South,2017-02-06,2017-02-12,2017-02-12,0,0,0,0.0
South,2017-02-13,2017-02-19,2017-02-19,37,24,0,0.0
South,2017-02-20,2017-02-26,2017-02-26,0,0,0,0.0
South,2017-02-27,2017-03-05,2017-03-05,0,0,0,0.0
South,2017-03-06,2017-03-12,2017-03-12,0,0,0,0.0
South,2017-03-13,2017-03-19,2017-03-19,0,0,0,0.0
South,2017-03-20,2017-03-26,2017-03-26,84,42,0,0.0
South,2017-03-27,2017-04-02,2017-04-02,162,54,1,1.8518518518518516
South,2017-04-03,2017-04-09,2017-04-09,0,0,0,0.0
South,2017-04-10,2017-04-16,2017-04-16,49,18,0,0.0
South,2017-04-17,2017-04-23,2017-04-23,0,0,0,0.0
South,2017-04-24,2017-04-30,2017-04-30,0,0,0,0.0
South,2017-05-01,2017-05-07,2017-05-07,0,0,0,0.0
South,2017-05-08,2017-05-14,2017-05-14,0,0,0,0.0
South,2017-05-15,2017-05-21,2017-05-21,188,125,3,2.4
South,2017-05-22,2017-05-28,2017-05-28,128,70,1,1.4285714285714286
South,2017-05-29,2017-06-04,2017-06-04,0,0,0,0.0
South,2017-06-05,2017-06-11,2017-06-11,73,19,0,0.0
South,2017-06-12,2017-06-18,2017-06-18,62,20,0,0.0
South,2017-06-19,2017-06-25,2017-06-25,0,0,0,0.0
South,2017-06-26,2017-07-02,2017-07-02,17,6,0,0.0
South,2017-07-03,2017-07-09,2017-07-09,0,0,0,0.0
South,2017-07-10,2017-07-16,2017-07-16,84,48,0,0.0
South,2017-07-17,2017-07-23,2017-07-23,0,0,0,0.0
South,2017-07-24,2017-07-30,2017-07-30,118,0,0,0.0
South,2017-07-31,2017-08-06,2017-08-06,28,18,0,0.0
South,2017-08-07,2017-08-13,2017-08-13,0,0,0,0.0
South,2017-08-14,2017-08-20,2017-08-20,30,10,0,0.0
South,2017-08-21,2017-08-27,2017-08-27,153,46,1,2.1739130434782608
South,2017-08-28,2017-09-03,2017-09-03,0,0,0,0.0
South,2017-09-04,2017-09-10,2017-09-10,44,11,0,0.0
South,2017-09-11,2017-09-17,2017-09-17,82,47,1,2.127659574468085
South,2017-09-18,2017-09-24,2017-09-24,53,25,0,0.0
South,2017-09-25,2017-10-01,2017-10-01,0,0,0,0.0
South,2017-10-02,2017-10-08,2017-10-08,112,54,1,1.8518518518518516
South,2017-10-09,2017-10-15,2017-10-15,82,29,1,3.4482758620689653
South,2017-10-16,2017-10-22,2017-10-22,191,58,1,1.7241379310344827
South,2017-10-23,2017-10-29,2017-10-29,75,26,0,0.0
South,2017-10-30,2017-11-05,2017-11-05,126,45,1,2.2222222222222223
South,2017-11-06,2017-11-12,2017-11-12,0,0,0,0.0
South,2017-11-13,2017-11-19,2017-11-19,41,14,0,0.0
South,2017-11-20,2017-11-26,2017-11-26,0,0,0,0.0
South,2017-11-27,2017-12-03,2017-12-03,0,0,0,0.0
South,2017-12-04,2017-12-10,2017-12-10,20,5,0,0.0
South,2017-12-11,2017-12-17,2017-12-17,4,1,0,0.0
South,2017-12-18,2017-12-24,2017-12-24,6,0,0,0.0
South,2017-12-25,2017-12-31,2017-12-31,74,26,1,3.8461538461538463
South,2018-01-01,2018-01-07,2018-01-07,22,9,0,0.0
South,2018-01-01,2018-12-30,2018-12-30,42,16,1,6.25
South,2018-01-08,2018-01-14,2018-01-14,0,0,0,0.0
South,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
South,2018-01-22,2018-01-28,2018-01-28,0,0,0,0.0
South,2018-01-29,2018-02-04,2018-02-04,0,0,0,0.0
South,2018-02-05,2018-02-11,2018-02-11,0,0,0,0.0
South,2018-02-12,2018-02-18,2018-02-18,33,0,0,0.0
South,2018-02-19,2018-02-25,2018-02-25,0,0,0,0.0
South,2018-02-26,2018-03-04,2018-03-04,0,0,0,0.0
South,2018-03-05,2018-03-11,2018-03-11,0,0,0,0.0
South,2018-03-12,2018-03-18,2018-03-18,0,0,0,0.0
South,2018-03-19,2018-03-25,2018-03-25,32,15,0,0.0
South,2018-03-26,2018-04-01,2018-04-01,0,0,0,0.0
South,2018-04-02,2018-04-08,2018-04-08,0,0,0,0.0
South,2018-04-09,2018-04-15,2018-04-15,0,0,0,0.0
South,2018-04-16,2018-04-22,2018-04-22,44,15,0,0.0
South,2018-04-23,2018-04-29,2018-04-29,119,1,0,0.0
South,2018-04-30,2018-05-06,2018-05-06,0,0,0,0.0
South,2018-05-07,2018-05-13,2018-05-13,1,0,0,0.0
South,2018-05-14,2018-05-20,2018-05-20,265,0,0,0.0
South,2018-05-21,2018-05-27,2018-05-27,0,0,0,0.0
South,2018-05-28,2018-06-03,2018-06-03,0,0,0,0.0
South,2018-06-04,2018-06-10,2018-06-10,44,15,0,0.0
South,2018-06-11,2018-06-17,2018-06-17,61,37,1,2.7027027027027026
South,2018-06-18,2018-06-24,2018-06-24,36,0,0,0.0
South,2018-06-25,2018-07-01,2018-07-01,0,0,0,0.0
South,2018-07-02,2018-07-08,2018-07-08,0,0,0,0.0
South,2018-07-09,2018-07-15,2018-07-15,0,0,0,0.0
South,2018-07-16,2018-07-22,2018-07-22,41,16,0,0.0
South,2018-07-23,2018-07-29,2018-07-29,0,0,0,0.0
South,2018-07-30,2018-08-05,2018-08-05,0,0,0,0.0
South,2018-08-06,2018-08-12,2018-08-12,0,0,0,0.0
South,2018-08-13,2018-08-19,2018-08-19,74,0,0,0.0
South,2018-08-20,2018-08-26,2018-08-26,0,0,0,0.0
South,2018-08-27,2018-09-02,2018-09-02,14,0,0,0.0
South,2018-09-03,2018-09-09,2018-09-09,0,0,0,0.0
South,2018-09-10,2018-09-16,2018-09-16,0,0,0,0.0
South,2018-09-17,2018-09-23,2018-09-23,122,18,0,0.0
South,2018-09-24,2018-09-30,2018-09-30,0,0,0,0.0
South,2018-10-01,2018-10-07,2018-10-07,106,47,1,2.127659574468085
South,2018-10-08,2018-10-14,2018-10-14,0,0,0,0.0
South,2018-10-15,2018-10-21,2018-10-21,0,0,0,0.0
South,2018-10-22,2018-10-28,2018-10-28,76,17,0,0.0
South,2018-10-29,2018-11-04,2018-11-04,89,16,0,0.0
South,2018-11-05,2018-11-11,2018-11-11,0,0,0,0.0
South,2018-11-12,2018-11-18,2018-11-18,0,0,0,0.0
South,2018-11-19,2018-11-25,2018-11-25,62,7,0,0.0
South,2018-11-26,2018-12-02,2018-12-02,0,0,0,0.0
South,2018-12-10,2018-12-16,2018-12-16,35,0,0,0.0
South,2018-12-17,2018-12-23,2018-12-23,0,0,0,0.0
South,2018-12-24,2018-12-30,2018-12-30,0,0,0,0.0
South,2018-12-31,2019-01-06,2019-01-06,0,0,0,0.0
South,2018-12-31,2019-12-29,2019-12-29,0,0,0,0.0
South,2019-01-07,2019-01-13,2019-01-13,0,0,0,0.0
South,2019-01-14,2019-01-20,2019-01-20,24,15,0,0.0
South,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
South,2019-01-28,2019-02-03,2019-02-03,0,0,0,0.0
South,2019-02-04,2019-02-10,2019-02-10,33,8,0,0.0
South,2019-02-11,2019-02-17,2019-02-17,29,0,1,0.0
South,2019-02-18,2019-02-24,2019-02-24,0,0,0,0.0
South,2019-02-25,2019-03-03,2019-03-03,0,0,0,0.0
South,2019-03-04,2019-03-10,2019-03-10,39,9,0,0.0
South,2019-03-11,2019-03-17,2019-03-17,27,16,0,0.0
South,2019-03-18,2019-03-24,2019-03-24,32,9,0,0.0
South,2019-05-13,2019-05-19,2019-05-19,0,0,0,0.0
South,2020-05-01,2020-10-18,2020-10-18,780,195,15,7.6923076923076925
South,2020-05-01,2020-12-16,2020-12-16,53,25,0,0.0
South-West,2010-01-04,2010-01-10,2010-01-10,368,93,1,1.0752688172043012
South-West,2010-01-11,2010-01-17,2010-01-17,66,19,0,0.0
South-West,2010-01-18,2010-01-24,2010-01-24,62,26,0,0.0
South-West,2010-01-25,2010-01-31,2010-01-31,110,20,0,0.0
South-West,2010-02-01,2010-02-07,2010-02-07,259,78,2,2.564102564102564
South-West,2010-02-08,2010-02-14,2010-02-14,68,28,1,3.571428571428571
South-West,2010-02-15,2010-02-21,2010-02-21,145,58,0,0.0
South-West,2010-02-22,2010-02-28,2010-02-28,66,41,1,2.4390243902439024
South-West,2010-03-01,2010-03-07,2010-03-07,21,8,0,0.0
South-West,2010-03-08,2010-03-14,2010-03-14,0,0,0,0.0
South-West,2010-03-15,2010-03-21,2010-03-21,47,15,0,0.0
South-West,2010-03-22,2010-03-28,2010-03-28,0,0,0,0.0
South-West,2010-03-29,2010-04-04,2010-04-04,102,15,0,0.0
South-West,2010-04-05,2010-04-11,2010-04-11,135,41,1,2.4390243902439024
South-West,2010-04-12,2010-04-18,2010-04-18,131,0,0,0.0
South-West,2010-04-19,2010-04-25,2010-04-25,117,50,0,0.0
South-West,2010-04-26,2010-05-02,2010-05-02,0,0,0,0.0
South-West,2010-05-03,2010-05-09,2010-05-09,43,13,0,0.0
South-West,2010-05-10,2010-05-16,2010-05-16,149,59,0,0.0
South-West,2010-05-17,2010-05-23,2010-05-23,412,53,1,1.8867924528301887
South-West,2010-05-24,2010-05-30,2010-05-30,112,11,0,0.0
South-West,2010-05-31,2010-06-06,2010-06-06,30,13,0,0.0
South-West,2010-06-07,2010-06-13,2010-06-13,301,34,0,0.0
South-West,2010-06-14,2010-06-20,2010-06-20,114,64,1,1.5625
South-West,2010-06-21,2010-06-27,2010-06-27,402,84,1,1.1904761904761905
South-West,2010-06-28,2010-07-04,2010-07-04,0,0,0,0.0
South-West,2010-07-05,2010-07-11,2010-07-11,102,52,1,1.9230769230769231
South-West,2010-07-12,2010-07-18,2010-07-18,77,0,0,0.0
South-West,2010-07-19,2010-07-25,2010-07-25,298,97,3,3.0927835051546393
South-West,2010-07-26,2010-08-01,2010-08-01,269,76,1,1.3157894736842104
South-West,2010-08-02,2010-08-08,2010-08-08,285,51,0,0.0
South-West,2010-08-09,2010-08-15,2010-08-15,145,65,1,1.5384615384615385
South-West,2010-08-16,2010-08-22,2010-08-22,121,72,2,2.7777777777777777
South-West,2010-08-23,2010-08-29,2010-08-29,43,0,0,0.0
South-West,2010-08-30,2010-09-05,2010-09-05,549,221,5,2.262443438914027
South-West,2010-09-06,2010-09-12,2010-09-12,79,42,0,0.0
South-West,2010-09-13,2010-09-19,2010-09-19,37,18,0,0.0
South-West,2010-09-20,2010-09-26,2010-09-26,25,10,0,0.0
South-West,2010-09-27,2010-10-03,2010-10-03,56,0,1,0.0
South-West,2010-10-04,2010-10-10,2010-10-10,0,0,0,0.0
South-West,2010-10-11,2010-10-17,2010-10-17,303,112,1,0.8928571428571428
South-West,2010-10-18,2010-10-24,2010-10-24,187,0,0,0.0
South-West,2010-10-25,2010-10-31,2010-10-31,358,95,2,2.1052631578947367
South-West,2010-11-01,2010-11-07,2010-11-07,243,83,1,1.2048192771084338
South-West,2010-11-08,2010-11-14,2010-11-14,133,62,2,3.225806451612903
South-West,2010-11-15,2010-11-21,2010-11-21,43,0,0,0.0
South-West,2010-11-22,2010-11-28,2010-11-28,54,26,1,3.8461538461538463
South-West,2010-11-29,2010-12-05,2010-12-05,231,96,3,3.125
South-West,2010-12-06,2010-12-12,2010-12-12,221,75,2,2.666666666666667
South-West,2010-12-13,2010-12-19,2010-12-19,130,45,1,2.2222222222222223
South-West,2010-12-20,2010-12-26,2010-12-26,218,67,1,1.4925373134328357
South-West,2010-12-27,2011-01-02,2011-01-02,173,27,0,0.0
South-West,2011-01-01,2011-09-22,2011-09-22,2166,1154,26,2.2530329289428077
South-West,2011-01-03,2011-01-09,2011-01-09,101,21,0,0.0
South-West,2011-01-10,2011-01-16,2011-01-16,102,21,1,4.761904761904762
South-West,2011-01-17,2011-01-23,2011-01-23,161,76,0,0.0
South-West,2011-01-24,2011-01-30,2011-01-30,131,49,1,2.0408163265306123
South-West,2011-01-31,2011-02-06,2011-02-06,192,47,0,0.0
South-West,2011-02-07,2011-02-13,2011-02-13,203,63,0,0.0
South-West,2011-02-14,2011-02-20,2011-02-20,233,72,1,1.3888888888888888
South-West,2011-02-21,2011-02-27,2011-02-27,156,70,1,1.4285714285714286
South-West,2011-02-28,2011-03-06,2011-03-06,282,110,3,2.727272727272727
South-West,2011-03-07,2011-03-13,2011-03-13,177,80,0,0.0
South-West,2011-03-14,2011-03-20,2011-03-20,181,62,1,1.6129032258064515
South-West,2011-03-21,2011-03-27,2011-03-27,144,36,0,0.0
South-West,2011-03-28,2011-04-03,2011-04-03,270,77,1,1.2987012987012987
South-West,2011-04-04,2011-04-10,2011-04-10,376,51,2,3.9215686274509802
South-West,2011-04-11,2011-04-17,2011-04-17,168,93,3,3.225806451612903
South-West,2011-04-18,2011-04-24,2011-04-24,253,94,5,5.319148936170213
South-West,2011-04-25,2011-05-01,2011-05-01,329,105,3,2.857142857142857
South-West,2011-05-02,2011-05-08,2011-05-08,346,50,1,2.0
South-West,2011-05-09,2011-05-15,2011-05-15,487,211,5,2.3696682464454977
South-West,2011-05-16,2011-05-22,2011-05-22,383,151,2,1.3245033112582782
South-West,2011-05-23,2011-05-29,2011-05-29,547,141,4,2.8368794326241136
South-West,2011-05-30,2011-06-05,2011-06-05,434,186,1,0.5376344086021506
South-West,2011-06-06,2011-06-12,2011-06-12,411,178,4,2.247191011235955
South-West,2011-06-13,2011-06-19,2011-06-19,384,194,3,1.5463917525773196
South-West,2011-06-20,2011-06-26,2011-06-26,462,240,5,2.083333333333333
South-West,2011-06-27,2011-07-03,2011-07-03,581,193,5,2.5906735751295336
South-West,2011-07-04,2011-07-10,2011-07-10,388,63,1,1.5873015873015872
South-West,2011-07-11,2011-07-17,2011-07-17,268,124,2,1.6129032258064515
South-West,2011-07-18,2011-07-24,2011-07-24,337,112,3,2.6785714285714284
South-West,2011-07-25,2011-07-31,2011-07-31,229,50,0,0.0
South-West,2011-08-01,2011-08-07,2011-08-07,485,321,7,2.1806853582554515
South-West,2011-08-08,2011-08-14,2011-08-14,370,189,2,1.0582010582010581
South-West,2011-08-15,2011-08-21,2011-08-21,371,147,2,1.3605442176870748
South-West,2011-08-22,2011-08-28,2011-08-28,200,0,0,0.0
South-West,2011-08-29,2011-09-04,2011-09-04,258,53,0,0.0
South-West,2011-09-05,2011-09-11,2011-09-11,450,141,1,0.7092198581560284
South-West,2011-09-12,2011-09-18,2011-09-18,541,191,5,2.6178010471204187
South-West,2011-09-19,2011-09-25,2011-09-25,345,63,2,3.1746031746031744
South-West,2011-09-26,2011-10-02,2011-10-02,516,43,1,2.3255813953488373
South-West,2011-10-03,2011-10-09,2011-10-09,192,0,1,0.0
South-West,2011-10-10,2011-10-16,2011-10-16,25,8,0,0.0
South-West,2011-10-17,2011-10-23,2011-10-23,218,107,1,0.9345794392523363
South-West,2011-10-24,2011-10-30,2011-10-30,47,0,0,0.0
South-West,2011-10-31,2011-11-06,2011-11-06,28,0,0,0.0
South-West,2011-11-07,2011-11-13,2011-11-13,16,10,0,0.0
South-West,2011-11-14,2011-11-20,2011-11-20,76,43,0,0.0
South-West,2011-11-21,2011-11-27,2011-11-27,66,23,1,4.3478260869565215
South-West,2011-11-28,2011-12-04,2011-12-04,107,51,1,1.9607843137254901
South-West,2011-12-05,2011-12-11,2011-12-11,56,16,0,0.0
South-West,2011-12-12,2011-12-18,2011-12-18,48,2,0,0.0
South-West,2011-12-19,2011-12-25,2011-12-25,82,4,0,0.0
South-West,2011-12-26,2012-01-01,2012-01-01,19,8,0,0.0
South-West,2012-01-02,2012-01-08,2012-01-08,45,11,0,0.0
South-West,2012-01-09,2012-01-15,2012-01-15,0,0,0,0.0
South-West,2012-01-16,2012-01-22,2012-01-22,0,0,0,0.0
South-West,2012-01-23,2012-01-29,2012-01-29,270,63,0,0.0
South-West,2012-01-30,2012-02-05,2012-02-05,24,0,0,0.0
South-West,2012-02-06,2012-02-12,2012-02-12,141,59,1,1.694915254237288
South-West,2012-02-13,2012-02-19,2012-02-19,0,0,0,0.0
South-West,2012-02-20,2012-02-26,2012-02-26,193,89,0,0.0
South-West,2012-02-27,2012-03-04,2012-03-04,62,25,0,0.0
South-West,2012-03-05,2012-03-11,2012-03-11,48,7,0,0.0
South-West,2012-03-12,2012-03-18,2012-03-18,0,0,0,0.0
South-West,2012-03-19,2012-03-25,2012-03-25,28,10,0,0.0
South-West,2012-03-26,2012-04-01,2012-04-01,135,0,0,0.0
South-West,2012-04-02,2012-04-08,2012-04-08,47,19,0,0.0
South-West,2012-04-09,2012-04-15,2012-04-15,35,11,0,0.0
South-West,2012-04-16,2012-04-22,2012-04-22,5,2,0,0.0
South-West,2012-04-23,2012-04-29,2012-04-29,56,0,0,0.0
South-West,2012-04-30,2012-05-06,2012-05-06,92,7,0,0.0
South-West,2012-05-07,2012-05-13,2012-05-13,153,28,2,7.142857142857142
South-West,2012-05-14,2012-05-20,2012-05-20,136,53,0,0.0
South-West,2012-05-21,2012-05-27,2012-05-27,74,42,0,0.0
South-West,2012-05-28,2012-06-03,2012-06-03,782,280,6,2.142857142857143
South-West,2012-06-04,2012-06-10,2012-06-10,108,0,0,0.0
South-West,2012-06-11,2012-06-17,2012-06-17,124,60,1,1.6666666666666667
South-West,2012-06-18,2012-06-24,2012-06-24,525,263,6,2.2813688212927756
South-West,2012-06-25,2012-07-01,2012-07-01,0,0,0,0.0
South-West,2012-07-02,2012-07-08,2012-07-08,241,61,0,0.0
South-West,2012-07-09,2012-07-15,2012-07-15,276,172,4,2.3255813953488373
South-West,2012-07-16,2012-07-22,2012-07-22,115,13,0,0.0
South-West,2012-07-23,2012-07-29,2012-07-29,80,0,0,0.0
South-West,2012-07-30,2012-08-05,2012-08-05,486,281,7,2.491103202846975
South-West,2012-08-06,2012-08-12,2012-08-12,98,36,1,2.7777777777777777
South-West,2012-08-13,2012-08-19,2012-08-19,60,0,0,0.0
South-West,2012-08-20,2012-08-26,2012-08-26,83,50,1,2.0
South-West,2012-08-27,2012-09-02,2012-09-02,215,88,2,2.272727272727273
South-West,2012-09-03,2012-09-09,2012-09-09,109,53,1,1.8867924528301887
South-West,2012-09-10,2012-09-16,2012-09-16,30,11,0,0.0
South-West,2012-09-17,2012-09-23,2012-09-23,23,0,0,0.0
South-West,2012-09-24,2012-09-30,2012-09-30,359,165,4,2.4242424242424243
South-West,2012-10-01,2012-10-07,2012-10-07,241,95,2,2.1052631578947367
South-West,2012-10-08,2012-10-14,2012-10-14,250,78,1,1.282051282051282
South-West,2012-10-15,2012-10-21,2012-10-21,373,164,4,2.4390243902439024
South-West,2012-10-22,2012-10-28,2012-10-28,455,118,4,3.389830508474576
South-West,2012-10-29,2012-11-04,2012-11-04,344,224,2,0.8928571428571428
South-West,2012-11-05,2012-11-11,2012-11-11,148,99,4,4.040404040404041
South-West,2012-11-12,2012-11-18,2012-11-18,142,13,0,0.0
South-West,2012-11-19,2012-11-25,2012-11-25,75,33,0,0.0
South-West,2012-11-26,2012-12-02,2012-12-02,0,0,0,0.0
South-West,2012-12-03,2012-12-09,2012-12-09,83,39,0,0.0
South-West,2012-12-10,2012-12-16,2012-12-16,63,13,0,0.0
South-West,2012-12-17,2012-12-23,2012-12-23,45,0,0,0.0
South-West,2012-12-24,2012-12-30,2012-12-30,0,0,0,0.0
South-West,2012-12-31,2013-01-06,2013-01-06,22,10,0,0.0
South-West,2013-01-07,2013-01-13,2013-01-13,23,7,0,0.0
South-West,2013-01-14,2013-01-20,2013-01-20,14,6,0,0.0
South-West,2013-01-21,2013-01-27,2013-01-27,213,78,2,2.564102564102564
South-West,2013-01-28,2013-02-03,2013-02-03,41,10,0,0.0
South-West,2013-02-04,2013-02-10,2013-02-10,169,57,1,1.7543859649122806
South-West,2013-02-11,2013-02-17,2013-02-17,101,46,3,6.521739130434782
South-West,2013-02-18,2013-02-24,2013-02-24,96,33,1,3.0303030303030303
South-West,2013-02-25,2013-03-03,2013-03-03,15,5,0,0.0
South-West,2013-03-04,2013-03-10,2013-03-10,0,0,0,0.0
